pageNumber,jobId,title,companyName,groupId,companyId,isTopGroup,tagsAndSkills,jobDescription,location,salaryLabel,currency,minimumSalary,maximumSalary,hideSalary,variablePercentage,minSalaryPerMonth,maxSalaryPerMonth,experienceText,minimumExperience,maximumExperience,footerPlaceholderLabel,createdDateISO,createdDateRaw,mode,board,vacancy,jobType,walkinJob,walkin_contactName,walkin_contactPhone,walkin_dailyTiming,walkin_venueAddress,walkin_startDate,walkin_endDate,companyApplyJob,companyApplyUrl,applyRedirectUrl,applyByTime,jdURL,staticUrl,ambitionBoxUrl,ambitionBoxReviewsCount,ambitionBoxRating,roleCategoryGid,todaysJob,jobAgentEligle,consultant,hiringFor,hideClientName,clientTitleString,brandedJDTemplateId,questionnaireIdPresent,exclusive,diversityTagText,logoPath
1090,050826005735,Workday Integration Consultant(Talent Acquisition Transformation),S P A Enterprise Info Services,6756789,6255888,0,"Linkedin,Workday Integration,Workday Functional,Workday Recruiting,Recruiting Integrations,Recruitment,Workday Studio Integration,generative ai","Implement real-time,event-driven and batch integration patterns<br><br> . Workday Integration Certification<br><br>Required Skills <br><br> . Hands-on Workday Integration experience<br><br>Large-scale HR transformation experience<br><br> Event-driven architecture experience.  . Key Deliverables <br><br>Enhanced candidate and recruiter experience","Hyderabad, India",Not disclosed,INR,0,0,true,0,0,0,6-15 Yrs,6,15,27 Days Ago,2026-08-05T03:13:18.775Z,1785899598775,airex,1,,,false,,,,,,,false,,,12:43 PM,https://www.naukri.com/job-listings-workday-integration-consultant-talent-acquisition-transformation-s-p-a-enterprise-info-services-hyderabad-india-6-to-15-years-050826005735,s-p-a-enterprise-info-services-jobs-careers-738995,https://www.ambitionbox.com/reviews/s-p-a-enterprise-info-services-india-pvt-dot-ltd-dot-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,29,3.8,1082,false,true,,,,,,true,,,https://img.naukimg.com/logo_images/groups/v1/6756789.gif
1090,050826000540,Python Full-stack AI Engineer,Bounteous,4577755,830609,0,"generative ai,Fullstack Development,rag,llm,Python,Retrieval Augmented Generation,large language model,Languages","Strong hands-on experience in Generative AI and LLM technologies <br><br>Required Skills & Experience:  . 8+ years of experience in software engineering with strong expertise in Python <br><br>Preferred Skills:  . <br><br>Experience in React development <br><br>Experience with backend frameworks such as FastAPI,Flask,or Django <br><br>Experience with cloud platforms such as AWS,Azure,or GCP","Hybrid - Hyderabad, Gurugram, Bengaluru",Not disclosed,INR,0,0,true,0,0,0,8-12 Yrs,8,12,27 Days Ago,2026-08-04T21:49:41.340Z,1785880181340,jp,1,,,false,,,,,,,false,,,7:19 AM,https://www.naukri.com/job-listings-python-full-stack-ai-engineer-bounteous-hyderabad-gurugram-bengaluru-8-to-12-years-050826000540,bounteous-jobs-careers-219161,https://www.ambitionbox.com/reviews/accolite-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,1058,3.1,1028,false,true,,,,,10783,true,,,https://img.naukimg.com/logo_images/groups/v1/4577755.gif
1090,050826000313,"Instructional Designer (Contract) | Onsite - Noida or Pune, India |...",Infopro Learning,10878032,124268582,0,"Google,Content Creation,Artificial Intelligence,Captivate,WBT,Digital,Workflow,Script Writing","Instructional Designer (Contract) | Onsite - Noida or Pune, India | Open to India-based candidates onlyNormal"">**Location: **Pune or Noida, India — Hybrid (3 days office, 2 days home)Normal"">**Working Hours: **9:00 AM – 5:00 PM ISTNormal"">**Engagement: **Contract1.7em;"">The RoleNormal"">We're looking for instructional designers with hands-on experience building eLearning and writing video scripts. You'll turn source material and design briefs into storyboards, eLearning modules, and other learning assets for our clients, working closely with senior team members who'll guide and review your work. Comfort using AI tools to speed up your workflow is critical for this role.1.7em;"">What You'll DoParagraph""> Read briefs and source material, identify what a module needs to cover, and flag gaps before you start buildingParagraph""> Build modules in Storyline or Rise — screens, interactions, branching, visuals — and test your own work before it goes to reviewParagraph""> Write and revise video scripts for motion-based learning contentParagraph""> Use AI tools to get a faster first draft of content or scripts, then edit until it's accurate and reads rightParagraph""> Self-check your work against a quality checklist, incorporate reviewer feedback, and document what changed and whyParagraph""> Sit in on kickoffs or client review calls with senior team members to learn how work gets scoped Shortlisted candidates will receive an email from with instructions to complete a required screening step. Completion of this screening is mandatory to be considered for the role.If you do not receive this email after applying, please contact our Talent Expert at shubham.saxena@infoprolearning.com.",Hybrid - Pune,Not disclosed,INR,0,0,true,0,0,0,0-5 Yrs,0,5,27 Days Ago,2026-08-04T20:01:53.036Z,1785873713036,jp,1,,,false,,,,,,,false,,,5:31 AM,https://www.naukri.com/job-listings-instructional-designer-contract-onsite-noida-or-pune-india-infopro-learning-pune-0-to-5-years-050826000313,infopro-learning-jobs-careers-124268582,https://www.ambitionbox.com/reviews/infopro-learning-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,107,2.6,1085,false,true,,,,,,true,,,https://img.naukimg.com/logo_images/groups/v1/10878032.gif
1090,050826000062,Manager -  AI & Cloud Solutions Engineering,Flexi Careers India,3795216,1498570,0,"AI/ML,Agentic Ai,Ai Algorithms,GCP,Artificial Intelligence,Healthcare,RAG,Pharmaceutical","Expertise in AWS,GCP,Kubernetes,microservices,and modern AI platforms is essential<br><br>Preferred candidate profile <br><br>Experience in Healthcare,Life Sciences,Pharma,or other regulated industries is highly preferred<br><br> . 10+ years of experience in AI / ML,cloud architecture,enterprise engineering,and solution delivery",Hybrid - Hyderabad,Not disclosed,INR,0,0,true,0,0,0,10-17 Yrs,10,17,27 Days Ago,2026-08-04T18:47:12.564Z,1785869232564,jp,1,,,false,,,,,,,false,,,4:17 AM,https://www.naukri.com/job-listings-manager-ai-cloud-solutions-engineering-flexi-careers-india-hyderabad-10-to-17-years-050826000062,flexi-careers-india-jobs-careers-1498570,,,,1019,false,true,true,Reputed MNC,false,Reputed MNC,,false,,,https://img.naukimg.com/logo_images/groups/v1/3795216.gif
1090,050826000054,Lead AI / Full-Stack Developer . Social Media Management Platform,Sonar Informatics,12222242,125451520,0,"ASP.NET Core  and REST API dev,C#,C++,Claude,Tailwind CSS,Frontend: Next.js 14,Python 3.11,LangGraph","Preferred candidate profile <br><br>They should demonstrate strong technical expertise in .NET 8,C#,Next.js,React,TypeScript,Python,FastAPI,Azure and generative AI integration<br><br>The candidate must be proactive,commercially aware and capable of taking full ownership of a product from initial design through production launch",Remote,Not disclosed,INR,0,0,true,0,0,0,4-6 Yrs,4,6,27 Days Ago,2026-08-04T18:45:10.940Z,1785869110940,jp,1,,,false,,,,,,,false,,,4:15 AM,https://www.naukri.com/job-listings-lead-ai-full-stack-developer-social-media-management-platform-sonar-informatics-chandigarh-4-to-6-years-050826000054,sonar-informatics-jobs-careers-125451520,,,,1028,false,true,,,,,,true,,,https://img.naukimg.com/logo_images/groups/v1/12222242.gif
1090,050826000032,AI/ML Tech Lead,Happiest Minds Technologies,1729328,890864,0,"Artificial Intelligence,Machine Learning,Python,Technical analysis,Machine,Intelligence,Ml","<p><strong>Role Summary:</strong></p><p><strong>The AI/ML Tech Lead drives the end-to-end architecture, implementation, and scaling of multimodal AI systems in the media organization. They lead teams delivering media understanding, personalization, search, moderation, and automation. This role ensures engineering excellence, scalability, and robustness in all AI systems.</strong></p><br /><p><strong>Detailed Responsibilities</strong></p><p><strong>Architecture & Technical Leadership</strong></p><ul><li><strong> Architect large-scale multimodal AI systems handling video, audio, and image pipelines.</strong></li><li><strong> Design scalable training, inference, and data ingestion systems for media AI.</strong></li><li><strong> Lead design of video AI features such as:</strong></li><li><strong> Scene detection</strong></li><li><strong> Video summarization</strong></li><li><strong> Content moderation</strong></li><li><strong> Annotation workflows</strong></li><li><strong> Multimodal search and discovery</strong></li><li><strong> Design and optimize RAG pipelines pulling from transcripts, frames, subtitles, metadata.</strong></li></ul><br /><p><strong>Execution & Delivery</strong></p><ul><li><strong> Oversee model development, integration, deployment, and monitoring.</strong></li><li><strong> Manage cross-functional delivery with engineers, designers, and media teams.</strong></li><li><strong> Drive sprint planning, architecture reviews, and performance evaluations.</strong></li></ul><br /><p><strong>Technical Excellence & Governance</strong></p><ul><li><strong> Enforce best practices in coding, testing, model governance, and documentation.</strong></li><li><strong> Build and maintain MLOps standards and model lifecycle processes.</strong></li><li><strong> Ensure secure, compliant handling of media assets and user data.</strong></li></ul><br /><p><strong>Team Leadership</strong></p><ul><li><strong> Mentor ML engineers across levels.</strong></li><li><strong> Lead technical interviews, onboarding, and capability building.</strong></li></ul><br /><p><strong>Must-Have Skills</strong></p><ul><li><strong> Expert in CV, NLP, speech models, and multimodal transformer models.</strong></li><li><strong> Strong understanding of GPU optimization, distributed training (DeepSpeed, Horovod).</strong></li><li><strong> Experience with real-time/near-real-time video processing.</strong></li><li><strong> Hands-on with:</strong></li><li><strong> MLflow, Ray, Airflow</strong></li><li><strong> KServe, Triton Inference Server</strong></li><li><strong> Vector DBs, RAG, LangChain</strong></li></ul><br /><p><strong>Preferred Skills</strong></p><ul><li><strong> Experience with broadcast/OTT platforms, MAM systems, and DAM workflows.</strong></li><li><strong> Experience with generative imaging (Stable Diffusion) or video generation.</strong></li></ul><br /><p><strong>Qualifications</strong></p><ul><li><strong> 7-10 years AI/ML experience, including leadership roles.</strong></li><li><strong> 5+ years ML engineering experience.</strong></li><li><strong> Bachelor's/Master's in CS/AI.Role & responsibilities</strong> </li></ul><br /><br /><p><strong>Preferred candidate profile</strong> </p><br /><br />","Hybrid - Noida, Pune, Bengaluru",Not disclosed,INR,0,0,true,0,0,0,7-12 Yrs,7,12,27 Days Ago,2026-08-04T18:39:24.688Z,1785868764688,jp,1,,,false,,,,,,,false,,,4:09 AM,https://www.naukri.com/job-listings-ai-ml-tech-lead-happiest-minds-technologies-noida-pune-bengaluru-7-to-12-years-050826000032,happiest-minds-technologies-jobs-careers-890864,https://www.ambitionbox.com/reviews/happiest-minds-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,1520,3.4,1019,false,true,,,,,3645,true,,,https://img.naukimg.com/logo_images/groups/v1/1729328.gif
1090,050825026499,Artificial Intelligence (AI) Engineer,TransOrg,1351372,2553404,0,"LangChain CrewAI,RAG architecture,Fast API,LLM API,Python,Agent workflow orchestration,Copilot,vector databases","<br /><p><strong>Job Description: AI Engineer </strong></p><br /><p><strong>Work Location: Mumbai and Gurgaon</strong></p><br /><p><strong>Why would you like to join us?</strong></p><br /><p>TransOrg Analytics specializes in Data Science, Data Engineering and Generative AI, providing advanced analytics solutions to industry leaders and Fortune 500 companies across India, US, APAC and the Middle East. We leverage data science to streamline, optimize, and accelerate our clients' businesses. Visit at www.transorg.ai to know more about us.</p><br /><p><strong>Job Objective</strong></p><br /><p>Seeking a hands-on backend engineer to design, build, deploy, and operate production-grade Python services, cloud data workflows, and LLM-enabled capabilities. The role requires end-to-end ownership, strong engineering judgment, and close collaboration with frontend, product, and business teams.</p><br /><p><strong>Core Responsibilities</strong></p><br /><ul><li>Build and maintain scalable asynchronous Python APIs, scheduled jobs, and data-processing pipelines.</li><li>Design reliable cloud data workflows, data models, and optimized analytical queries.</li><li>Integrate LLM services with structured outputs, prompt versioning, evaluation, and cost/latency controls.</li><li>Implement secure authentication and authorization using JWT, role-based access control, and enterprise SSO.</li><li>Own containerized deployments, CI/CD pipelines, scheduling, observability, and production troubleshooting.</li><li>Define and evolve REST API contracts collaboratively with frontend engineers and stakeholders.</li><li>Apply secure-by-design practices, including secrets management, input validation, parameterized queries, and least-privilege access.</li></ul><br /><p><strong>Experience</strong></p><br /><p><strong>Required </strong></p><br /><ul><li>Strong Python experience with FastAPI or a comparable async framework.</li><li>Track record of building and operating production APIs and backend services.</li><li>Hands-on cloud experience with data warehouses, document databases, and serverless/container platforms.</li><li>Production integration of LLM APIs, including structured output handling and performance tradeoffs.</li><li>Understanding of JWT, RBAC, SSO, and practical application security.</li><li>Ability to own API design, data logic, deployment, and basic incident resolution.</li></ul><br /><p><strong>Preferred</strong></p><br /><ul><li>Experience with LangChain or similar LLM orchestration tools.</li><li>CI/CD experience using Cloud Build, Jenkins, GitHub Actions, or equivalent.</li><li>Experience partnering with React, Next.js, or TypeScript frontend teams.</li><li>Background in analytics, reporting, data warehousing, or BI-adjacent systems.</li><li>Exposure to NL-to-SQL, LLM evaluation, or automated insight-classification patterns.</li><li>Experience supporting formal security reviews such as SAST/DAST.</li></ul><br /><p><strong>Engineering Expectations</strong></p><br /><ul><li>Operate with a strong ownership mindset and communicate clearly across technical and non-technical teams.</li><li>Deliver incrementally with appropriate testing, monitoring, rollback planning, and production safeguards.</li><li>Balance speed, reliability, maintainability, security, and cost when making technical decisions.</li><li>Work effectively in a full-time, remote-friendly environment with minimal supervision.</li></ul><br /><p><strong>Required Qualifications & Work Experience</strong></p><ul><li> 3-5 years overall experience in AI/ML or related fields.</li><li> 3+ years hands-on experience in RAG and agentic AI solutions.</li><li>B.E./B.Tech In Computer Science, Data Science, or related field.</li><li>Generative AI certifications are an advantage.</li></ul><br /><p><strong>Other:</strong></p><ul><li>Excellent problem-solving skills and attention to detail.</li><li>Strong written and verbal communication skills in English.</li><li>Ability to work collaboratively in cross-functional teams.</li><li>Passion for building reliable backend systems that bring AI models into real-world impact.</li></ul>","Noida, Gurugram, Mumbai (All Areas)",Not disclosed,INR,0,0,true,0,0,0,3-6 Yrs,3,6,19 Days Ago,2026-08-12T11:19:16.440Z,1786533556440,jp,1,4,,false,,,,,,,false,,,8:49 PM,https://www.naukri.com/job-listings-artificial-intelligence-ai-engineer-transorg-analytics-noida-gurugram-mumbai-all-areas-3-to-6-years-050825026499,transorg-jobs-careers-2553404,https://www.ambitionbox.com/reviews/transorg-analytics-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,37,2.9,1020,false,true,,,,,,false,,,https://img.naukimg.com/logo_images/groups/v1/1351372.gif
1090,050626503199,Project Manager,consilium software inc,1574302,1882404,0,"Computer science,Process automation,PMP,HP data protector,Project management,Artificial Intelligence,Information security management,Troubleshooting","Job brief . We are looking for an organized,detail-oriented individual to join our team as a software project manager having 10+years of experience<br><br>Experience in managing complex call center deployments with multiple channels (voice,video,chatbots) . PMP Certification . <br><br>Proven experience in project management and software development",New Delhi,Not disclosed,INR,0,0,true,0,0,0,10-15 Yrs,10,15,30+ Days Ago,2026-06-05T11:04:18.000Z,1780657458000,crawled,1,,,false,,,,,,,true,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=050626503199&logstr=srprestapi,https://consiliumsoftware.com/jobs/project-manager/,8:34 PM,https://www.naukri.com/job-listings-project-manager-consilium-software-inc-new-delhi-10-to-15-years-050626503199,consilium-jobs-careers-1882404,https://www.ambitionbox.com/reviews/consilium-software-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,17,2.8,1058,false,false,,,,,,false,,,https://img.naukimg.com/logo_images/groups/v1/1574302.gif
1090,050626503053,Enterprise Recruitment Manager,Applyboard,4009604,4832890,0,"Relationship management,Training,Selection process,Data analysis,Artificial Intelligence,Issue resolution,Account management,Operations",A partner-facing account and sales representative responsible for day-to-day management of St. Clair College<br><br> . Proficient in CRM software and data analysis tools<br><br> . Issue Resolution: Partner with the Customer Experience team to coordinate the resolution of admissions and operational issues impacting conversion rates on an ongoing basis,New Delhi,Not disclosed,INR,0,0,true,0,0,0,2-3 Yrs,2,3,30+ Days Ago,2026-06-05T11:04:05.000Z,1780657445000,crawled,1,,,false,,,,,,,true,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=050626503053&logstr=srprestapi,https://applyboard.wd3.myworkdayjobs.com/en-US/ApplyBoardNH/job/New-Delhi/Enterprise-Recruitment-Manager_JR103054,8:34 PM,https://www.naukri.com/job-listings-enterprise-recruitment-manager-applyboard-new-delhi-2-to-3-years-050626503053,applyboard-jobs-careers-4832890,https://www.ambitionbox.com/reviews/applyboard-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,149,2.5,1066,false,false,,,,,,false,,,https://img.naukimg.com/logo_images/groups/v1/4009604.gif
1090,050626502984,Dot Net developer /Sr. Dot Net developer,consilium software inc,1574302,1882404,0,"Process automation,Software design,HP data protector,Artificial Intelligence,Information security management,HTML,MVC,Customer engagement","In this role,one should be able to write functional code with a sharp eye for spotting defects<br><br>He / she should be a team player and an excellent communicator<br><br>Experience Required: 1-8 years of work experience in below mentioned skills . <br><br>Skills Required <br><br> ASP.NET . MVC . C# . Angular Js . HTML,CSS . SQL server . Good communication skills",New Delhi,Not disclosed,INR,0,0,true,0,0,0,1-8 Yrs,1,8,30+ Days Ago,2026-06-05T11:00:52.000Z,1780657252000,crawled,1,,,false,,,,,,,true,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=050626502984&logstr=srprestapi,https://consiliumsoftware.com/jobs/dot-net-developer/,8:30 PM,https://www.naukri.com/job-listings-dot-net-developer-sr-dot-net-developer-consilium-software-inc-new-delhi-1-to-8-years-050626502984,consilium-jobs-careers-1882404,https://www.ambitionbox.com/reviews/consilium-software-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,17,2.8,1028,false,false,,,,,,false,,,https://img.naukimg.com/logo_images/groups/v1/1574302.gif
